stu_id,bynels2m,bynels2r,amind,asian,black,white,hispanic,urm,byses1,byincome,bypared,byrace,bypared_nohs,bypared_hs,bypared_attend2,bypared_grad2yr,bypared_4yrgrad,bypared_masters,bypared_phd,female,bydob_p,f1psepln,p_noplan,p_dontknow,p_votech,p_cc,p_fouryr,p_earlygrad,f2evratt,f2ps1sec
186105,48.86000061035156,20.329999923706055,0,0,1,0,0,1,0.3199999928474426,11,3,3,0,0,1,0,0,0,0,0,198605,5,0,0,0,0,1,0,0,-3
357101,50.58000183105469,41.220001220703125,0,0,0,1,0,0,0.550000011920929,11,6,7,0,0,0,0,1,0,0,1,198610,5,0,0,0,0,1,0,1,1
277108,19.059999465942383,16.90999984741211,0,0,0,0,0,0,0.3700000047683716,10,5,6,0,0,0,0,0,0,0,0,198601,4,0,0,0,1,0,0,NA,NA
309212,19.8700008392334,20.260000228881836,0,0,1,0,0,1,-0.5799999833106995,6,3,3,0,0,1,0,0,0,0,0,198509,3,0,0,1,0,0,0,0,-3
240104,30.260000228881836,11.75,0,0,0,1,0,0,-0.30000001192092896,9,2,7,0,1,0,0,0,0,0,1,198605,5,0,0,0,0,1,0,1,1
303234,23.709999084472656,10.359999656677246,0,1,0,0,0,0,-0.44999998807907104,9,2,2,0,1,0,0,0,0,0,0,198512,NA,NA,NA,NA,NA,NA,NA,0,-3
330210,71.88999938964844,44.2599983215332,0,0,0,1,0,0,0.4300000071525574,10,4,7,0,0,0,1,0,0,0,1,198512,5,0,0,0,0,1,0,1,1
110224,47.15999984741211,39.88999938964844,0,0,0,1,0,0,0.8199999928474426,11,6,7,0,0,0,0,1,0,0,1,198511,5,0,0,0,0,1,0,1,1
416106,50.119998931884766,40.43000030517578,0,0,0,1,0,0,0.7799999713897705,11,6,7,0,0,0,0,1,0,0,1,198605,5,0,0,0,0,1,0,1,2
324205,43.650001525878906,28.200000762939453,0,0,0,1,0,0,0.33000001311302185,11,6,7,0,0,0,0,1,0,0,1,198501,NA,NA,NA,NA,NA,NA,NA,0,-3
187116,51.2400016784668,30.239999771118164,0,0,1,0,0,1,0.28999999165534973,7,6,3,0,0,0,0,1,0,0,0,198605,5,0,0,0,0,1,0,0,-3
102112,22.239999771118164,14.010000228881836,0,0,1,0,0,1,0.6299999952316284,7,8,3,0,0,0,0,0,0,1,0,198512,4,0,0,0,1,0,0,1,4
404218,66.13999938964844,34.380001068115234,0,0,0,1,0,0,0.8600000143051147,12,6,7,0,0,0,0,1,0,0,1,198608,5,0,0,0,0,1,0,1,2
255119,27.959999084472656,24.530000686645508,0,0,0,1,0,0,1.6299999952316284,11,8,7,0,0,0,0,0,0,1,0,198405,6,0,0,0,0,0,1,NA,NA
252218,70.62999725341797,47.13999938964844,0,0,0,0,1,1,0.8899999856948853,10,6,5,0,0,0,0,1,0,0,0,198510,5,0,0,0,0,1,0,1,2
434150,46.68000030517578,32.58000183105469,0,0,0,1,0,0,1.4800000190734863,11,8,7,0,0,0,0,0,0,1,1,198603,5,0,0,0,0,1,0,1,1
210217,52.97999954223633,40.970001220703125,0,0,0,1,0,0,0.49000000953674316,11,5,7,0,0,0,0,0,0,0,1,198602,5,0,0,0,0,1,0,1,1
424206,42.95000076293945,16.290000915527344,0,0,0,1,0,0,0.949999988079071,12,7,7,0,0,0,0,0,1,0,0,198602,5,0,0,0,0,1,0,1,4
206107,24.760000228881836,26.15999984741211,0,0,0,1,0,0,0.05999999865889549,10,3,7,0,0,1,0,0,0,0,1,198412,5,0,0,0,0,1,0,1,3
114220,55.939998626708984,38.369998931884766,0,0,0,1,0,0,-0.4300000071525574,10,2,7,0,1,0,0,0,0,0,0,198604,5,0,0,0,0,1,0,1,2
333119,48.79999923706055,36.77000045776367,0,0,0,1,0,0,-0.019999999552965164,9,6,7,0,0,0,0,1,0,0,0,198604,5,0,0,0,0,1,0,1,3
193207,27.770000457763672,24.290000915527344,0,0,1,0,0,1,-0.07999999821186066,10,6,3,0,0,0,0,1,0,0,0,198600,NA,NA,NA,NA,NA,NA,NA,0,-3
376109,45.86000061035156,35.09000015258789,0,0,0,0,1,1,-0.46000000834465027,9,4,4,0,0,0,1,0,0,0,0,198601,5,0,0,0,0,1,0,1,1
191216,40.16999816894531,33.63999938964844,0,0,1,0,0,1,0.7300000190734863,10,6,3,0,0,0,0,1,0,0,1,198606,5,0,0,0,0,1,0,1,1
254226,53.41999816894531,29.209999084472656,0,0,0,0,1,1,-0.8700000047683716,5,1,4,1,0,0,0,0,0,0,1,198608,4,0,0,0,1,0,0,0,-3
437111,56.91999816894531,40.25,0,0,0,1,0,0,0.30000001192092896,11,6,7,0,0,0,0,1,0,0,0,198505,5,0,0,0,0,1,0,1,4
193203,30.049999237060547,34.7400016784668,0,1,0,0,0,0,0.550000011920929,10,8,2,0,0,0,0,0,0,1,1,198607,4,0,0,0,1,0,0,NA,NA
162217,47.209999084472656,24.670000076293945,0,0,0,0,0,0,0.23999999463558197,8,5,6,0,0,0,0,0,0,0,1,198505,NA,NA,NA,NA,NA,NA,NA,NA,NA
286214,27.649999618530273,16.06999969482422,0,0,1,0,0,1,-0.9100000262260437,9,1,3,1,0,0,0,0,0,0,1,198607,NA,NA,NA,NA,NA,NA,NA,NA,NA
196219,33.04999923706055,18.360000610351563,0,0,1,0,0,1,-0.5,1,6,3,0,0,0,0,1,0,0,0,198506,3,0,0,1,0,0,0,0,-3
186223,55.70000076293945,33.91999816894531,0,0,0,1,0,0,1.0399999618530273,12,6,7,0,0,0,0,1,0,0,0,198509,5,0,0,0,0,1,0,1,1
239120,32.41999816894531,21.139999389648438,0,0,1,0,0,1,-0.23999999463558197,7,5,3,0,0,0,0,0,0,0,1,198502,5,0,0,0,0,1,0,0,-3
237222,41.31999969482422,35.84000015258789,0,0,0,1,0,0,0.029999999329447746,8,2,7,0,1,0,0,0,0,0,0,198602,4,0,0,0,1,0,0,1,4
445119,29.450000762939453,24.09000015258789,0,0,0,1,0,0,0.28999999165534973,9,6,7,0,0,0,0,1,0,0,1,198509,4,0,0,0,1,0,0,1,4
283213,63.279998779296875,42.970001220703125,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,0,1,0,1,1
268212,52.790000915527344,34.59000015258789,0,1,0,0,0,0,-0.4099999964237213,9,5,2,0,0,0,0,0,0,0,0,198510,5,0,0,0,0,1,0,1,1
387110,40.470001220703125,27.75,0,0,1,0,0,1,0.10999999940395355,9,4,3,0,0,0,1,0,0,0,0,198607,NA,NA,NA,NA,NA,NA,NA,1,4
296120,58.310001373291016,23.889999389648438,0,1,0,0,0,0,-0.44999998807907104,9,2,2,0,1,0,0,0,0,0,0,198603,4,0,0,0,1,0,0,NA,NA
247304,42.11000061035156,28.149999618530273,0,0,0,1,0,0,-0.5600000023841858,5,2,7,0,1,0,0,0,0,0,1,198607,4,0,0,0,1,0,0,0,-3
211118,43.86000061035156,33.279998779296875,0,0,1,0,0,1,0,11,7,3,0,0,0,0,0,1,0,1,198603,5,0,0,0,0,1,0,1,7
454102,50.90999984741211,19.729999542236328,0,0,0,1,0,0,0.3700000047683716,9,6,7,0,0,0,0,1,0,0,0,198510,5,0,0,0,0,1,0,1,4
241209,28.81999969482422,18.84000015258789,0,0,0,1,0,0,-1.4299999475479126,3,2,7,0,1,0,0,0,0,0,1,198502,4,0,0,0,1,0,0,1,7
258222,44.15999984741211,25.579999923706055,0,0,0,1,0,0,-0.5899999737739563,9,3,7,0,0,1,0,0,0,0,0,198511,NA,NA,NA,NA,NA,NA,NA,NA,NA
340122,24.309999465942383,18.600000381469727,0,0,0,0,1,1,-0.2199999988079071,10,1,5,1,0,0,0,0,0,0,0,198410,NA,NA,NA,NA,NA,NA,NA,0,-3
104220,52.869998931884766,37.119998931884766,0,0,0,1,0,0,0.6299999952316284,9,6,7,0,0,0,0,1,0,0,1,198608,5,0,0,0,0,1,0,1,1
283114,18.770000457763672,14.270000457763672,0,0,0,0,1,1,0.3400000035762787,9,6,4,0,0,0,0,1,0,0,1,198512,4,0,0,0,1,0,0,1,4
264120,56.7400016784668,28.59000015258789,0,0,0,1,0,0,0.8299999833106995,13,6,7,0,0,0,0,1,0,0,0,198509,5,0,0,0,0,1,0,1,4
142123,65.62000274658203,35.81999969482422,0,0,1,0,0,1,0.46000000834465027,12,5,3,0,0,0,0,0,0,0,1,198512,5,0,0,0,0,1,0,1,1
220219,53.59000015258789,39.119998931884766,0,0,0,1,0,0,0.3199999928474426,8,5,7,0,0,0,0,0,0,0,0,198601,5,0,0,0,0,1,0,1,1
198119,52.4900016784668,32.63999938964844,0,0,0,1,0,0,0.20000000298023224,11,3,7,0,0,1,0,0,0,0,0,198608,5,0,0,0,0,1,0,1,2
316104,56.310001373291016,35.34000015258789,0,0,0,0,0,0,-0.2199999988079071,8,2,6,0,1,0,0,0,0,0,0,198603,NA,NA,NA,NA,NA,NA,NA,1,4
309202,41.040000915527344,16.920000076293945,0,0,1,0,0,1,-0.9200000166893005,9,2,3,0,1,0,0,0,0,0,0,198511,NA,NA,NA,NA,NA,NA,NA,0,-3
145107,57.38999938964844,35.709999084472656,0,0,0,1,0,0,0.6299999952316284,13,8,7,0,0,0,0,0,0,1,1,198604,5,0,0,0,0,1,0,1,2
110209,41.0099983215332,25.049999237060547,0,0,0,1,0,0,-0.47999998927116394,8,4,7,0,0,0,1,0,0,0,0,198509,NA,NA,NA,NA,NA,NA,NA,1,6
253219,36.38999938964844,23.549999237060547,0,0,0,1,0,0,0.11999999731779099,10,4,7,0,0,0,1,0,0,0,1,198602,5,0,0,0,0,1,0,1,1
103314,53.119998931884766,35.11000061035156,0,1,0,0,0,0,-1.4199999570846558,2,1,2,1,0,0,0,0,0,0,1,198612,5,0,0,0,0,1,0,1,1
170210,47.189998626708984,21.760000228881836,0,0,0,1,0,0,-0.5899999737739563,8,2,7,0,1,0,0,0,0,0,1,198603,4,0,0,0,1,0,0,1,4
227112,24.329999923706055,19.510000228881836,0,0,1,0,0,1,-0.11999999731779099,8,4,3,0,0,0,1,0,0,0,1,198607,2,0,1,0,0,0,0,0,-3
165215,25.5,21.260000228881836,0,1,0,0,0,0,-1.0800000429153442,10,1,2,1,0,0,0,0,0,0,0,198508,4,0,0,0,1,0,0,0,-3
353219,57.380001068115234,36.63999938964844,0,0,0,1,0,0,-0.3499999940395355,9,2,7,0,1,0,0,0,0,0,1,198512,5,0,0,0,0,1,0,1,2
281202,22.260000228881836,11.079999923706055,0,1,0,0,0,0,-1.0299999713897705,5,5,2,0,0,0,0,0,0,0,1,198602,4,0,0,0,1,0,0,0,-3
165202,27.549999237060547,16.229999542236328,0,1,0,0,0,0,-0.41999998688697815,10,4,2,0,0,0,1,0,0,0,0,198604,5,0,0,0,0,1,0,1,4
236126,25.170000076293945,26.799999237060547,0,0,0,1,0,0,0.18000000715255737,9,3,7,0,0,1,0,0,0,0,0,198603,2,0,1,0,0,0,0,0,-3
266221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
274106,54.619998931884766,41.29999923706055,0,1,0,0,0,0,-0.10999999940395355,9,3,2,0,0,1,0,0,0,0,1,198604,5,0,0,0,0,1,0,1,1
459207,55.9900016784668,44.93000030517578,0,0,0,1,0,0,1.0199999809265137,10,7,7,0,0,0,0,0,1,0,1,198605,5,0,0,0,0,1,0,1,1
303111,35.869998931884766,15.270000457763672,0,0,0,0,1,1,-1.1399999856948853,8,1,4,1,0,0,0,0,0,0,1,198512,4,0,0,0,1,0,0,0,-3
310205,27.209999084472656,14.020000457763672,0,0,0,0,1,1,0.3499999940395355,7,6,4,0,0,0,0,1,0,0,0,198605,5,0,0,0,0,1,0,0,-3
288121,78.76000213623047,35.310001373291016,0,1,0,0,0,0,0.12999999523162842,7,6,2,0,0,0,0,1,0,0,0,198309,5,0,0,0,0,1,0,1,4
110106,48.40999984741211,23.43000030517578,0,0,0,1,0,0,0.9900000095367432,12,6,7,0,0,0,0,1,0,0,0,198509,5,0,0,0,0,1,0,1,1
251212,63.279998779296875,45.040000915527344,0,0,0,1,0,0,0.3700000047683716,7,6,7,0,0,0,0,1,0,0,0,198603,NA,NA,NA,NA,NA,NA,NA,1,4
195229,31.510000228881836,27.06999969482422,0,0,0,1,0,0,-0.25,10,5,7,0,0,0,0,0,0,0,0,198509,5,0,0,0,0,1,0,1,2
286113,33.43000030517578,17.1200008392334,0,1,0,0,0,0,-0.44999998807907104,3,6,2,0,0,0,0,1,0,0,1,198607,NA,NA,NA,NA,NA,NA,NA,NA,NA
237208,60.36000061035156,39.220001220703125,0,0,0,1,0,0,1.5499999523162842,10,8,7,0,0,0,0,0,0,1,1,198609,5,0,0,0,0,1,0,1,4
349110,58.2599983215332,31.3799991607666,0,0,0,1,0,0,0.5699999928474426,10,4,7,0,0,0,1,0,0,0,0,198601,5,0,0,0,0,1,0,1,4
369102,50.09000015258789,27.049999237060547,0,0,0,0,1,1,-1.0099999904632568,8,1,5,1,0,0,0,0,0,0,1,198512,5,0,0,0,0,1,0,1,1
160116,58.189998626708984,32.95000076293945,0,0,0,1,0,0,-0.8500000238418579,4,4,7,0,0,0,1,0,0,0,0,198510,NA,NA,NA,NA,NA,NA,NA,0,-3
337213,33.560001373291016,28.440000534057617,0,0,0,1,0,0,0.800000011920929,11,6,7,0,0,0,0,1,0,0,1,198602,4,0,0,0,1,0,0,1,4
377207,29.549999237060547,28.3700008392334,0,0,0,0,1,1,-1.0199999809265137,8,2,4,0,1,0,0,0,0,0,1,198505,NA,NA,NA,NA,NA,NA,NA,NA,NA
278125,47.97999954223633,28.729999542236328,0,0,0,0,1,1,-0.07000000029802322,9,6,5,0,0,0,0,1,0,0,0,198601,5,0,0,0,0,1,0,1,1
352302,53.779998779296875,41.83000183105469,0,0,0,1,0,0,0.3100000023841858,9,4,7,0,0,0,1,0,0,0,1,198512,4,0,0,0,1,0,0,1,4
332225,69.48999786376953,38.369998931884766,0,0,0,1,0,0,1.059999942779541,12,7,7,0,0,0,0,0,1,0,0,198608,5,0,0,0,0,1,0,1,2
408127,60.0099983215332,43.04999923706055,0,0,0,1,0,0,0.7599999904632568,10,6,7,0,0,0,0,1,0,0,0,198604,5,0,0,0,0,1,0,1,1
239216,20.5,15.859999656677246,0,0,0,1,0,0,-1,7,1,7,1,0,0,0,0,0,0,0,198501,5,0,0,0,0,1,0,0,-3
219207,25.6299991607666,11.380000114440918,0,0,1,0,0,1,-1.1399999856948853,6,2,3,0,1,0,0,0,0,0,1,198604,NA,NA,NA,NA,NA,NA,NA,0,-3
195125,31.989999771118164,25.959999084472656,0,0,1,0,0,1,-0.5799999833106995,9,2,3,0,1,0,0,0,0,0,0,198503,5,0,0,0,0,1,0,0,-3
137231,44.5099983215332,20.899999618530273,0,0,0,0,0,0,-0.7599999904632568,7,5,6,0,0,0,0,0,0,0,0,198511,5,0,0,0,0,1,0,NA,NA
271211,58.900001525878906,47.529998779296875,0,0,0,0,1,1,0.6899999976158142,8,8,5,0,0,0,0,0,0,1,1,198608,5,0,0,0,0,1,0,1,1
369232,35.15999984741211,19.899999618530273,0,0,0,0,1,1,-1.090000033378601,9,1,4,1,0,0,0,0,0,0,1,198505,4,0,0,0,1,0,0,0,-3
260220,43.54999923706055,29.040000915527344,0,0,0,1,0,0,0.4300000071525574,10,3,7,0,0,1,0,0,0,0,1,198604,3,0,0,1,0,0,0,0,-3
205103,55.099998474121094,31.25,0,0,1,0,0,1,1.159999966621399,12,7,3,0,0,0,0,0,1,0,1,198608,5,0,0,0,0,1,0,1,1
317212,57.63999938964844,39.54999923706055,0,0,0,0,0,0,-0.23000000417232513,9,2,6,0,1,0,0,0,0,0,0,198504,4,0,0,0,1,0,0,1,4
432227,44.099998474121094,26.020000457763672,0,0,1,0,0,1,0.11999999731779099,9,5,3,0,0,0,0,0,0,0,1,198409,4,0,0,0,1,0,0,0,-3
223118,56.54999923706055,41.52000045776367,0,0,0,1,0,0,0.75,11,6,7,0,0,0,0,1,0,0,0,198504,1,1,0,0,0,0,0,1,1
269109,45.939998626708984,33.029998779296875,0,0,0,0,0,0,0.46000000834465027,10,6,6,0,0,0,0,1,0,0,1,198510,5,0,0,0,0,1,0,NA,NA
196122,49.38999938964844,41.36000061035156,0,0,0,1,0,0,-0.2199999988079071,8,4,7,0,0,0,1,0,0,0,1,198511,NA,NA,NA,NA,NA,NA,NA,0,-3
216222,36.720001220703125,29.219999313354492,0,0,0,1,0,0,0.699999988079071,10,6,7,0,0,0,0,1,0,0,1,198611,4,0,0,0,1,0,0,0,-3
226222,52.529998779296875,41.7400016784668,0,0,0,1,0,0,0.8899999856948853,10,7,7,0,0,0,0,0,1,0,1,198602,5,0,0,0,0,1,0,1,1
353222,56.029998779296875,23.190000534057617,0,0,0,1,0,0,-0.8799999952316284,7,3,7,0,0,1,0,0,0,0,0,198508,2,0,1,0,0,0,0,0,-3
369222,40.849998474121094,29.549999237060547,0,0,0,1,0,0,-0.5799999833106995,5,4,7,0,0,0,1,0,0,0,1,198601,4,0,0,0,1,0,0,0,-3
277225,52.22999954223633,27.100000381469727,0,0,0,1,0,0,-0.15000000596046448,8,3,7,0,0,1,0,0,0,0,1,198601,5,0,0,0,0,1,0,1,1
218202,23.68000030517578,15.75,0,0,1,0,0,1,-1.159999966621399,6,2,3,0,1,0,0,0,0,0,0,198505,NA,NA,NA,NA,NA,NA,NA,0,-3
320107,72.279998779296875,46.290000915527344,0,0,0,0,0,0,-0.6800000071525574,9,2,6,0,1,0,0,0,0,0,0,198601,5,0,0,0,0,1,0,1,1
332204,30.139999389648438,16.5,0,0,0,1,0,0,-0.7599999904632568,9,2,7,0,1,0,0,0,0,0,0,198411,NA,NA,NA,NA,NA,NA,NA,NA,NA
334201,41.029998779296875,13.180000305175781,0,1,0,0,0,0,-1.340000033378601,6,1,2,1,0,0,0,0,0,0,1,198504,5,0,0,0,0,1,0,1,4
189204,57.56999969482422,37.349998474121094,0,0,0,1,0,0,0.25999999046325684,8,4,7,0,0,0,1,0,0,0,1,198610,5,0,0,0,0,1,0,1,1
298212,19.389999389648438,12.029999732971191,0,0,0,0,1,1,-0.6600000262260437,9,4,4,0,0,0,1,0,0,0,1,198607,NA,NA,NA,NA,NA,NA,NA,0,-3
372106,61.099998474121094,35.4900016784668,0,0,0,0,1,1,-0.2199999988079071,8,5,4,0,0,0,0,0,0,0,0,198607,NA,NA,NA,NA,NA,NA,NA,1,1
197123,45.59000015258789,31.760000228881836,0,0,0,0,0,0,-0.14000000059604645,9,2,6,0,1,0,0,0,0,0,0,198610,5,0,0,0,0,1,0,1,4
220115,46.11000061035156,31.149999618530273,0,0,1,0,0,1,0.009999999776482582,8,4,3,0,0,0,1,0,0,0,1,198511,5,0,0,0,0,1,0,1,1
211208,44.630001068115234,26.65999984741211,0,0,1,0,0,1,-0.5299999713897705,8,2,3,0,1,0,0,0,0,0,0,198512,5,0,0,0,0,1,0,1,4
386122,38.31999969482422,29.139999389648438,0,0,0,0,1,1,-0.46000000834465027,7,2,4,0,1,0,0,0,0,0,1,198602,5,0,0,0,0,1,0,1,2
325114,19.079999923706055,12.5600004196167,0,0,0,0,1,1,-0.7900000214576721,6,5,5,0,0,0,0,0,0,0,1,198510,3,0,0,1,0,0,0,0,-3
295226,48.09000015258789,30.440000534057617,0,0,0,1,0,0,0.44999998807907104,11,4,7,0,0,0,1,0,0,0,1,198608,4,0,0,0,1,0,0,1,4
181229,52.47999954223633,26.260000228881836,0,0,0,1,0,0,0.27000001072883606,10,5,7,0,0,0,0,0,0,0,0,198512,4,0,0,0,1,0,0,1,4
164111,27.989999771118164,18.479999542236328,0,0,1,0,0,1,-0.8700000047683716,5,4,3,0,0,0,1,0,0,0,1,198602,2,0,1,0,0,0,0,1,8
338118,52.689998626708984,29.84000015258789,0,1,0,0,0,0,-0.7799999713897705,10,2,2,0,1,0,0,0,0,0,1,198605,5,0,0,0,0,1,0,1,1
151205,52.279998779296875,34.47999954223633,0,0,0,1,0,0,0.47999998927116394,12,4,7,0,0,0,1,0,0,0,0,198512,4,0,0,0,1,0,0,1,4
433102,40.650001525878906,22.100000381469727,0,0,0,1,0,0,-0.05999999865889549,9,2,7,0,1,0,0,0,0,0,1,198507,NA,NA,NA,NA,NA,NA,NA,1,2
415214,48.459999084472656,28.770000457763672,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,1,4
274214,42.599998474121094,25.229999542236328,0,1,0,0,0,0,0.6200000047683716,13,6,2,0,0,0,0,1,0,0,0,198601,4,0,0,0,1,0,0,1,1
393214,68.089996337890625,42.720001220703125,0,0,0,0,0,0,1.1299999952316284,11,7,6,0,0,0,0,0,1,0,0,198506,5,0,0,0,0,1,0,1,2
338233,57.939998626708984,36.619998931884766,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,0,0,0,-3
163216,34.310001373291016,31.170000076293945,0,0,0,0,1,1,-0.8500000238418579,8,4,4,0,0,0,1,0,0,0,0,198601,4,0,0,0,1,0,0,1,4
429138,63,34.59000015258789,0,0,0,1,0,0,0.25,9,6,7,0,0,0,0,1,0,0,0,198601,NA,NA,NA,NA,NA,NA,NA,0,-3
359205,46.93000030517578,24.15999984741211,0,0,0,0,1,1,-0.2199999988079071,9,6,4,0,0,0,0,1,0,0,1,198505,6,0,0,0,0,0,1,1,4
136222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
138232,31.729999542236328,18.079999923706055,0,0,1,0,0,1,-0.20999999344348907,5,6,3,0,0,0,0,1,0,0,0,198509,5,0,0,0,0,1,0,NA,NA
381120,47.72999954223633,47.83000183105469,0,0,0,1,0,0,0.7300000190734863,10,7,7,0,0,0,0,0,1,0,1,198512,5,0,0,0,0,1,0,1,4
215115,33.630001068115234,15.470000267028809,0,0,1,0,0,1,0.23999999463558197,10,6,3,0,0,0,0,1,0,0,1,198512,5,0,0,0,0,1,0,1,4
295213,51.59000015258789,23.969999313354492,0,0,0,1,0,0,0.33000001311302185,10,6,7,0,0,0,0,1,0,0,0,198602,4,0,0,0,1,0,0,1,4
367227,36.36000061035156,26.040000915527344,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-3
400118,43.650001525878906,21.719999313354492,0,0,0,1,0,0,0.05999999865889549,9,5,7,0,0,0,0,0,0,0,0,198512,4,0,0,0,1,0,0,1,4
263110,39.86000061035156,33.189998626708984,0,0,0,1,0,0,-0.07999999821186066,10,3,7,0,0,1,0,0,0,0,0,198506,NA,NA,NA,NA,NA,NA,NA,1,4
238103,44.2599983215332,27.75,0,0,1,0,0,1,-1.1699999570846558,3,3,3,0,0,1,0,0,0,0,1,198607,NA,NA,NA,NA,NA,NA,NA,0,-3
233120,52.0099983215332,18.729999542236328,0,0,0,1,0,0,-0.18000000715255737,11,5,7,0,0,0,0,0,0,0,0,198511,3,0,0,1,0,0,0,1,4
420210,72.9800033569336,39.41999816894531,0,0,0,1,0,0,0.8899999856948853,10,6,7,0,0,0,0,1,0,0,0,198509,5,0,0,0,0,1,0,1,1
198131,49.790000915527344,32.11000061035156,0,0,0,1,0,0,-0.9100000262260437,4,2,7,0,1,0,0,0,0,0,0,198504,NA,NA,NA,NA,NA,NA,NA,0,-3
241114,39.31999969482422,29.690000534057617,0,0,0,0,0,0,-0.49000000953674316,8,2,6,0,1,0,0,0,0,0,0,198608,NA,NA,NA,NA,NA,NA,NA,0,-3
158213,41.40999984741211,20.8799991607666,0,0,0,1,0,0,-0.8199999928474426,8,2,7,0,1,0,0,0,0,0,1,198608,4,0,0,0,1,0,0,0,-3
359215,38.2599983215332,10.600000381469727,0,0,0,1,0,0,-0.8600000143051147,9,1,7,1,0,0,0,0,0,0,1,198606,NA,NA,NA,NA,NA,NA,NA,1,4
438111,60.86000061035156,45.220001220703125,0,0,0,1,0,0,-0.23000000417232513,11,2,7,0,1,0,0,0,0,0,1,198510,5,0,0,0,0,1,0,1,1
423109,47.47999954223633,34.38999938964844,0,0,0,1,0,0,1.309999942779541,11,8,7,0,0,0,0,0,0,1,0,198509,5,0,0,0,0,1,0,NA,NA
121230,34.849998474121094,23.540000915527344,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,0,0,0,-3
392322,53.7400016784668,42.13999938964844,0,0,0,1,0,0,1.4500000476837158,13,8,7,0,0,0,0,0,0,1,1,198604,5,0,0,0,0,1,0,1,2
179216,20.15999984741211,20,0,0,0,0,0,0,-0.8500000238418579,8,2,6,0,1,0,0,0,0,0,0,198503,1,1,0,0,0,0,0,0,-3
123227,54.88999938964844,30.170000076293945,0,1,0,0,0,0,-0.2199999988079071,8,6,2,0,0,0,0,1,0,0,1,198703,5,0,0,0,0,1,0,1,1
291102,71.970001220703125,48.5,0,1,0,0,0,0,1.350000023841858,12,7,2,0,0,0,0,0,1,0,1,198606,5,0,0,0,0,1,0,1,1
450239,49.7400016784668,35.790000915527344,0,0,0,1,0,0,1.1699999570846558,12,8,7,0,0,0,0,0,0,1,1,198512,5,0,0,0,0,1,0,1,2
427144,54.900001525878906,37.939998626708984,0,0,0,1,0,0,1.1799999475479126,12,7,7,0,0,0,0,0,1,0,0,198707,5,0,0,0,0,1,0,1,1
178125,57.189998626708984,36.939998626708984,0,0,0,1,0,0,0.38999998569488525,9,6,7,0,0,0,0,1,0,0,0,198601,5,0,0,0,0,1,0,1,1
377310,48.63999938964844,31.06999969482422,0,0,1,0,0,1,-0.6299999952316284,8,2,3,0,1,0,0,0,0,0,0,198605,5,0,0,0,0,1,0,1,1
247122,54.11000061035156,23.450000762939453,0,0,0,1,0,0,-0.6899999976158142,9,2,7,0,1,0,0,0,0,0,0,198512,5,0,0,0,0,1,0,1,4
173216,29.729999542236328,17.239999771118164,1,0,0,0,0,0,-1.2799999713897705,4,2,1,0,1,0,0,0,0,0,0,198506,6,0,0,0,0,0,1,1,4
435105,38.63999938964844,40.279998779296875,0,0,0,1,0,0,0.11999999731779099,8,5,7,0,0,0,0,0,0,0,0,198611,4,0,0,0,1,0,0,0,-3
130226,19.969999313354492,17.520000457763672,0,0,1,0,0,1,0.6100000143051147,8,5,3,0,0,0,0,0,0,0,0,198602,3,0,0,1,0,0,0,1,4
106104,57.349998474121094,42.279998779296875,0,0,0,1,0,0,0.6299999952316284,12,6,7,0,0,0,0,1,0,0,1,198507,5,0,0,0,0,1,0,1,2
155203,66.05000305175781,41.970001220703125,0,0,0,1,0,0,0.3100000023841858,10,4,7,0,0,0,1,0,0,0,1,198603,5,0,0,0,0,1,0,1,2
361111,46.95000076293945,31.299999237060547,0,0,0,1,0,0,-0.9100000262260437,6,3,7,0,0,1,0,0,0,0,1,198510,NA,NA,NA,NA,NA,NA,NA,0,-3
400104,40.47999954223633,27.790000915527344,NA,NA,NA,NA,NA,NA,-0.6800000071525574,10,2,7,NA,NA,NA,NA,NA,NA,NA,NA,198512,NA,NA,NA,NA,NA,NA,NA,NA,NA
260125,21.59000015258789,14.600000381469727,0,0,0,0,1,1,-0.9700000286102295,2,3,5,0,0,1,0,0,0,0,1,198505,NA,NA,NA,NA,NA,NA,NA,0,-3
455214,40.400001525878906,23.709999084472656,0,0,0,0,1,1,1.409999966621399,10,8,5,0,0,0,0,0,0,1,0,198512,5,0,0,0,0,1,0,NA,NA
